date,assetCategory,roll30_cs_vol
2019-10-14,Stock,0.03245383774776192
2019-10-15,Bond,0.004387725436293018
2019-10-15,MTF,0.006689364887662806
2019-10-15,Stock,0.03241543832542118
2019-10-16,Bond,0.004387725436293018
2019-10-16,MTF,0.006662850077305354
2019-10-16,Stock,0.03241543832542118
2019-10-17,Bond,0.004387725436293018
2019-10-17,MTF,0.0066431206981412486
2019-10-17,Stock,0.03241543832542118
2019-10-18,Bond,0.004387725436293018
2019-10-18,MTF,0.0066431206981412486
2019-10-18,Stock,0.03241543832542118
2019-10-21,Bond,0.004561283964771775
2019-10-21,MTF,0.0066431206981412486
2019-10-21,Stock,0.031427009602360015
2019-10-22,Bond,0.004757545142473412
2019-10-22,MTF,0.0066431206981412486
2019-10-22,Stock,0.031427009602360015
2019-10-23,Bond,0.004757545142473412
2019-10-23,MTF,0.006519790664760208
2019-10-23,Stock,0.03241543832542118
2019-10-24,Bond,0.004757545142473412
2019-10-24,MTF,0.006519790664760208
2019-10-24,Stock,0.03245383774776192
2019-10-25,Bond,0.004561283964771775
2019-10-25,MTF,0.006279296553124826
2019-10-25,Stock,0.03250849085247936
2019-10-28,Bond,0.004561283964771775
2019-10-28,MTF,0.006279296553124826
2019-10-28,Stock,0.03250849085247936
2019-10-29,Bond,0.004561283964771775
2019-10-29,MTF,0.006075292153128579
2019-10-29,Stock,0.03250849085247936
2019-10-30,Bond,0.004670572709835131
2019-10-30,MTF,0.006235180779823799
2019-10-30,Stock,0.03245383774776192
2019-10-31,Bond,0.004670572709835131
2019-10-31,MTF,0.006235180779823799
2019-10-31,Stock,0.03245383774776192
2019-11-01,Bond,0.004670572709835131
2019-11-01,MTF,0.006341654306477481
2019-11-01,Stock,0.03250565260140465
2019-11-04,Bond,0.004670572709835131
2019-11-04,MTF,0.006519790664760208
2019-11-04,Stock,0.03241543832542118
2019-11-05,Bond,0.0048856339812533775
2019-11-05,MTF,0.006519790664760208
2019-11-05,Stock,0.03188026578870269
2019-11-06,Bond,0.004908362634380891
2019-11-06,MTF,0.006341654306477481
2019-11-06,Stock,0.03188026578870269
2019-11-07,Bond,0.0049242088402603485
2019-11-07,MTF,0.006341654306477481
2019-11-07,Stock,0.03188026578870269
2019-11-08,Bond,0.004908362634380891
2019-11-08,MTF,0.006341654306477481
2019-11-08,Stock,0.03188026578870269
2019-11-11,Bond,0.0049242088402603485
2019-11-11,MTF,0.006341654306477481
2019-11-11,Stock,0.031188072897941586
2019-11-12,Bond,0.005223685727469851
2019-11-12,MTF,0.0062478270730350165
2019-11-12,Stock,0.030734816711598913
2019-11-13,Bond,0.005650866338491987
2019-11-13,MTF,0.00618546931968236
2019-11-13,Stock,0.030734816711598913
2019-11-14,Bond,0.005850378732222362
2019-11-14,MTF,0.006015653436927493
2019-11-14,Stock,0.029640994217158906
2019-11-15,Bond,0.005850378732222362
2019-11-15,MTF,0.005817889370118304
2019-11-15,Stock,0.028702544189730658
2019-11-18,Bond,0.0060520301247040395
2019-11-18,MTF,0.006015653436927493
2019-11-18,Stock,0.028702544189730658
2019-11-19,Bond,0.0060520301247040395
2019-11-19,MTF,0.0058110353159890465
2019-11-19,Stock,0.028702544189730658
2019-11-20,Bond,0.005850378732222362
2019-11-20,MTF,0.005733651190335766
2019-11-20,Stock,0.028702544189730658
2019-11-21,Bond,0.005650866338491987
2019-11-21,MTF,0.005733651190335766
2019-11-21,Stock,0.029640994217158906
2019-11-22,Bond,0.005650866338491987
2019-11-22,MTF,0.005733651190335766
2019-11-22,Stock,0.028702544189730658
2019-11-25,Bond,0.005650866338491987
2019-11-25,MTF,0.005733651190335766
2019-11-25,Stock,0.028702544189730658
2019-11-26,Bond,0.005583352843188967
2019-11-26,MTF,0.005706673190835933
2019-11-26,Stock,0.028702544189730658
2019-11-27,Bond,0.005156172232166831
2019-11-27,MTF,0.005488922358279328
2019-11-27,Stock,0.028702544189730658
2019-11-28,Bond,0.004905607518842421
2019-11-28,MTF,0.005706673190835933
2019-11-28,Stock,0.029640994217158906
2019-11-29,Bond,0.004870961219246353
2019-11-29,MTF,0.005784057316489215
2019-11-29,Stock,0.029640994217158906
2019-12-02,Bond,0.004627749598407464
2019-12-02,MTF,0.005784057316489215
2019-12-02,Stock,0.028702544189730658
2019-12-03,Bond,0.004627749598407464
2019-12-03,MTF,0.0059231137399303226
2019-12-03,Stock,0.02856928426759983
2019-12-04,Bond,0.0051256532642803485
2019-12-04,MTF,0.00609292962268519
2019-12-04,Stock,0.028474822699237887
2019-12-05,Bond,0.0051256532642803485
2019-12-05,MTF,0.00609292962268519
2019-12-05,Stock,0.028367782073754063
2019-12-06,Bond,0.0051256532642803485
2019-12-06,MTF,0.0062478270730350165
2019-12-06,Stock,0.028367782073754063
2019-12-09,Bond,0.0051256532642803485
2019-12-09,MTF,0.0062478270730350165
2019-12-09,Stock,0.028367782073754063
2019-12-10,Bond,0.0051256532642803485
2019-12-10,MTF,0.0062478270730350165
2019-12-10,Stock,0.028367782073754063
2019-12-11,Bond,0.004530304421445514
2019-12-11,MTF,0.00609292962268519
2019-12-11,Stock,0.028106454559472915
2019-12-12,Bond,0.004608011168301142
2019-12-12,MTF,0.00609292962268519
2019-12-12,Stock,0.028106454559472915
2019-12-13,Bond,0.004608011168301142
2019-12-13,MTF,0.00609292962268519
2019-12-13,Stock,0.027803945638160542
2019-12-16,Bond,0.004608011168301142
2019-12-16,MTF,0.00609292962268519
2019-12-16,Stock,0.027803945638160542
2019-12-17,Bond,0.004608011168301142
2019-12-17,MTF,0.005848687209035695
2019-12-17,Stock,0.027803945638160542
2019-12-18,Bond,0.004608011168301142
2019-12-18,MTF,0.005848687209035695
2019-12-18,Stock,0.02802473636721125
2019-12-19,Bond,0.004263227038790718
2019-12-19,MTF,0.005443954233640354
2019-12-19,Stock,0.02802473636721125
2019-12-20,Bond,0.004037314100781589
2019-12-20,MTF,0.005585772446766342
2019-12-20,Stock,0.02802473636721125
2019-12-23,Bond,0.0037283264543468836
2019-12-23,MTF,0.005585772446766342
2019-12-23,Stock,0.027325785516814843
2019-12-24,Bond,0.0037130104339235786
2019-12-24,MTF,0.005585772446766342
2019-12-24,Stock,0.027325785516814843
2019-12-26,Bond,0.003694737758447206
2019-12-26,MTF,0.005585772446766342
2019-12-26,Stock,0.026753950068469916
2019-12-27,Bond,0.003694737758447206
2019-12-27,MTF,0.005710416013967927
2019-12-27,Stock,0.026753950068469916
2019-12-30,Bond,0.0037130104339235786
2019-12-30,MTF,0.005849472437409034
2019-12-30,Stock,0.027325785516814843
2019-12-31,Bond,0.0037130104339235786
2019-12-31,MTF,0.005710416013967927
2019-12-31,Stock,0.026753950068469916
2020-01-01,Bond,0.0037130104339235786
2020-01-01,MTF,0.005710416013967927
2020-01-01,Stock,0.0264628890883661
2020-01-02,Bond,0.0037130104339235786
2020-01-02,MTF,0.005849472437409034
2020-01-02,Stock,0.026753950068469916
2020-01-03,Bond,0.0037283264543468836
2020-01-03,MTF,0.005912347584965768
2020-01-03,Stock,0.02666813339979008
2020-01-06,Bond,0.0037283264543468836
2020-01-06,MTF,0.005774076389897999
2020-01-06,Stock,0.02666813339979008
2020-01-07,Bond,0.0037283264543468836
2020-01-07,MTF,0.005710416013967927
2020-01-07,Stock,0.026843526919050974
2020-01-08,Bond,0.0037283264543468836
2020-01-08,MTF,0.00558655767513968
2020-01-08,Stock,0.027325785516814843
2020-01-09,Bond,0.003887932088770336
2020-01-09,MTF,0.005774076389897999
2020-01-09,Stock,0.026843526919050974
2020-01-10,Bond,0.003887932088770336
2020-01-10,MTF,0.00558655767513968
2020-01-10,Stock,0.026552465938947157
2020-01-13,Bond,0.004191551773635093
2020-01-13,MTF,0.005354122857695621
2020-01-13,Stock,0.026552465938947157
2020-01-14,Bond,0.004191551773635093
2020-01-14,MTF,0.005212304644569633
2020-01-14,Stock,0.02633786403042911
2020-01-15,Bond,0.004191551773635093
2020-01-15,MTF,0.005212304644569633
2020-01-15,Stock,0.02633786403042911
2020-01-16,Bond,0.003957434013796456
2020-01-16,MTF,0.005212304644569633
2020-01-16,Stock,0.026843526919050974
2020-01-17,Bond,0.004191551773635093
2020-01-17,MTF,0.005354122857695621
2020-01-17,Stock,0.02720336805872263
2020-01-20,Bond,0.004191551773635093
2020-01-20,MTF,0.005354122857695621
2020-01-20,Stock,0.02720336805872263
2020-01-21,Bond,0.00468654908430524
2020-01-21,MTF,0.005354122857695621
2020-01-21,Stock,0.02720336805872263
2020-01-22,Bond,0.005374964723044946
2020-01-22,MTF,0.005354122857695621
2020-01-22,Stock,0.02720336805872263
2020-01-23,Bond,0.005374964723044946
2020-01-23,MTF,0.005354122857695621
2020-01-23,Stock,0.027853030517856384
2020-01-24,Bond,0.005374964723044946
2020-01-24,MTF,0.005354122857695621
2020-01-24,Stock,0.027853030517856384
2020-01-27,Bond,0.005374964723044946
2020-01-27,MTF,0.005354122857695621
2020-01-27,Stock,0.027853030517856384
2020-01-28,Bond,0.005374964723044946
2020-01-28,MTF,0.005354122857695621
2020-01-28,Stock,0.02720336805872263
2020-01-29,Bond,0.004748409095357153
2020-01-29,MTF,0.00558655767513968
2020-01-29,Stock,0.026533622713983098
2020-01-30,Bond,0.004271403632801487
2020-01-30,MTF,0.005755927015343035
2020-01-30,Stock,0.02611377649404107
2020-01-31,Bond,0.004271403632801487
2020-01-31,MTF,0.005818802162899769
2020-01-31,Stock,0.026533622713983098
2020-02-03,Bond,0.004271403632801487
2020-02-03,MTF,0.006114648040033104
2020-02-03,Stock,0.026533622713983098
2020-02-04,Bond,0.004271403632801487
2020-02-04,MTF,0.006420208243986282
2020-02-04,Stock,0.026533622713983098
2020-02-05,Bond,0.004748409095357153
2020-02-05,MTF,0.0065816416238701665
2020-02-05,Stock,0.02720336805872263
2020-02-06,Bond,0.004748409095357153
2020-02-06,MTF,0.0065816416238701665
2020-02-06,Stock,0.02720336805872263
2020-02-07,Bond,0.004271403632801487
2020-02-07,MTF,0.006420208243986282
2020-02-07,Stock,0.026533622713983098
2020-02-10,Bond,0.00409622961264266
2020-02-10,MTF,0.006420208243986282
2020-02-10,Stock,0.02619050923225572
2020-02-11,Bond,0.004060161609738322
2020-02-11,MTF,0.006420208243986282
2020-02-11,Stock,0.026533622713983098
2020-02-12,Bond,0.004060161609738322
2020-02-12,MTF,0.0065816416238701665
2020-02-12,Stock,0.026533622713983098
2020-02-13,Bond,0.004060161609738322
2020-02-13,MTF,0.006420208243986282
2020-02-13,Stock,0.02619050923225572
2020-02-14,Bond,0.004060161609738322
2020-02-14,MTF,0.006420208243986282
2020-02-14,Stock,0.02619050923225572
2020-02-17,Bond,0.003957434013796456
2020-02-17,MTF,0.006420208243986282
2020-02-17,Stock,0.02619050923225572
2020-02-18,Bond,0.003957434013796456
2020-02-18,MTF,0.0065816416238701665
2020-02-18,Stock,0.02619050923225572
2020-02-19,Bond,0.003957434013796456
2020-02-19,MTF,0.006818911551275096
2020-02-19,Stock,0.02619050923225572
2020-02-20,Bond,0.003975425861910939
2020-02-20,MTF,0.006934609277395639
2020-02-20,Stock,0.026319362482793204
2020-02-21,Bond,0.00409622961264266
2020-02-21,MTF,0.006934609277395639
2020-02-21,Stock,0.026780087491887546
2020-02-24,Bond,0.00409622961264266
2020-02-24,MTF,0.007015731863069077
2020-02-24,Stock,0.026780087491887546
2020-02-25,Bond,0.00409622961264266
2020-02-25,MTF,0.007122359680850655
2020-02-25,Stock,0.027440005531428932
2020-02-26,Bond,0.00409622961264266
2020-02-26,MTF,0.007122359680850655
2020-02-26,Stock,0.027853030517856384
2020-02-27,Bond,0.004289479787591343
2020-02-27,MTF,0.0072150897940063945
2020-02-27,Stock,0.028326265400957146
2020-02-28,Bond,0.004289479787591343
2020-02-28,MTF,0.0072150897940063945
2020-02-28,Stock,0.029390133235539757
2020-03-02,Bond,0.0046516180610893625
2020-03-02,MTF,0.0072150897940063945
2020-03-02,Stock,0.029390133235539757
2020-03-03,Bond,0.0046516180610893625
2020-03-03,MTF,0.0072150897940063945
2020-03-03,Stock,0.029390133235539757
2020-03-04,Bond,0.0046516180610893625
2020-03-04,MTF,0.007427686831373343
2020-03-04,Stock,0.029390133235539757
2020-03-05,Bond,0.004839104621131114
2020-03-05,MTF,0.007683230536752035
2020-03-05,Stock,0.029803480343549963
2020-03-06,Bond,0.005063731568442355
2020-03-06,MTF,0.007934922336488771
2020-03-06,Stock,0.029803480343549963
2020-03-09,Bond,0.005587867625656239
2020-03-09,MTF,0.007934922336488771
2020-03-09,Stock,0.02993164401271497
2020-03-10,Bond,0.005917798394200409
2020-03-10,MTF,0.008102598947167717
2020-03-10,Stock,0.030156119941513248
2020-03-11,Bond,0.006065795580163424
2020-03-11,MTF,0.009267226384509972
2020-03-11,Stock,0.03154555854512499
2020-03-12,Bond,0.006420535977069766
2020-03-12,MTF,0.010426817588421896
2020-03-12,Stock,0.03314717158858668
2020-03-13,Bond,0.006708740298871718
2020-03-13,MTF,0.011183657479712419
2020-03-13,Stock,0.03379869703641168
2020-03-16,Bond,0.006763878286783562
2020-03-16,MTF,0.012220400890369111
2020-03-16,Stock,0.035572827515186305
2020-03-17,Bond,0.007391754023791978
2020-03-17,MTF,0.01257825506229453
2020-03-17,Stock,0.037949694555754504
2020-03-18,Bond,0.00804024946411614
2020-03-18,MTF,0.013941791760712672
2020-03-18,Stock,0.04302944673421902
2020-03-19,Bond,0.008351803615332463
2020-03-19,MTF,0.01564094842168385
2020-03-19,Stock,0.0487703787308279
2020-03-20,Bond,0.008673320968700982
2020-03-20,MTF,0.017144291774433437
2020-03-20,Stock,0.05072452302668341
2020-03-23,Bond,0.008794052323679413
2020-03-23,MTF,0.018438630183144098
2020-03-23,Stock,0.05160442556684465
2020-03-24,Bond,0.009792094303100756
2020-03-24,MTF,0.019037832721865024
2020-03-24,Stock,0.05267611155371224
2020-03-25,Bond,0.009792094303100756
2020-03-25,MTF,0.01953037257171939
2020-03-25,Stock,0.05267611155371224
2020-03-26,Bond,0.010714967607952035
2020-03-26,MTF,0.020015372241353944
2020-03-26,Stock,0.053348630389556354
2020-03-27,Bond,0.010818153960821038
2020-03-27,MTF,0.021491248932466695
2020-03-27,Stock,0.053348630389556354
2020-03-30,Bond,0.010844174594037184
2020-03-30,MTF,0.021491248932466695
2020-03-30,Stock,0.053348630389556354
2020-03-31,Bond,0.013219342943323241
2020-03-31,MTF,0.021491248932466695
2020-03-31,Stock,0.053348630389556354
2020-04-01,Bond,0.016728415200746465
2020-04-01,MTF,0.021491248932466695
2020-04-01,Stock,0.053348630389556354
2020-04-02,Bond,0.016728415200746465
2020-04-02,MTF,0.021491248932466695
2020-04-02,Stock,0.053348630389556354
2020-04-03,Bond,0.016728415200746465
2020-04-03,MTF,0.021491248932466695
2020-04-03,Stock,0.053348630389556354
2020-04-06,Bond,0.016728415200746465
2020-04-06,MTF,0.02325250045037426
2020-04-06,Stock,0.05331087253093804
2020-04-07,Bond,0.016728415200746465
2020-04-07,MTF,0.02325250045037426
2020-04-07,Stock,0.05331087253093804
2020-04-08,Bond,0.016728415200746465
2020-04-08,MTF,0.02325250045037426
2020-04-08,Stock,0.05331087253093804
2020-04-09,Bond,0.016728415200746465
2020-04-09,MTF,0.02325250045037426
2020-04-09,Stock,0.05331087253093804
2020-04-10,Bond,0.016728415200746465
2020-04-10,MTF,0.02325250045037426
2020-04-10,Stock,0.05267611155371224
2020-04-13,Bond,0.016728415200746465
2020-04-13,MTF,0.02325250045037426
2020-04-13,Stock,0.05123051759195824
2020-04-14,Bond,0.01831605038220408
2020-04-14,MTF,0.02410879819324974
2020-04-14,Stock,0.05123051759195824
2020-04-15,Bond,0.01831605038220408
2020-04-15,MTF,0.02410879819324974
2020-04-15,Stock,0.05123051759195824
2020-04-16,Bond,0.01831605038220408
2020-04-16,MTF,0.02410879819324974
2020-04-16,Stock,0.04909855570873133
2020-04-17,Bond,0.01831605038220408
2020-04-17,MTF,0.02410879819324974
2020-04-17,Stock,0.047760695668984214
2020-04-20,Bond,0.016728415200746465
2020-04-20,MTF,0.02325250045037426
2020-04-20,Stock,0.04743251869108078
2020-04-21,Bond,0.016639312573674264
2020-04-21,MTF,0.022409757117443176
2020-04-21,Stock,0.04743251869108078
2020-04-22,Bond,0.016639312573674264
2020-04-22,MTF,0.021446764008805165
2020-04-22,Stock,0.04738310813875555
2020-04-23,Bond,0.014825561471129
2020-04-23,MTF,0.020600204813803674
2020-04-23,Stock,0.04651317269265029
2020-04-24,Bond,0.014307130880104088
2020-04-24,MTF,0.02046633148500447
2020-04-24,Stock,0.04480236910216508
2020-04-27,Bond,0.013478966353270068
2020-04-27,MTF,0.020165922234606226
2020-04-27,Stock,0.04364631206645841
2020-04-28,Bond,0.012620467402906344
2020-04-28,MTF,0.01947799326911029
2020-04-28,Stock,0.04341659650741056
2020-04-29,Bond,0.012231659541318943
2020-04-29,MTF,0.01857554740067232
2020-04-29,Stock,0.0426890642233826
2020-04-30,Bond,0.011689318291276844
2020-04-30,MTF,0.018137943456671336
2020-04-30,Stock,0.04205887098526827
2020-05-01,Bond,0.011179574779933556
2020-05-01,MTF,0.017783550514516838
2020-05-01,Stock,0.04133105970339135
2020-05-04,Bond,0.011179574779933556
2020-05-04,MTF,0.01732093273839365
2020-05-04,Stock,0.04133105970339135
2020-05-05,Bond,0.01098086108066058
2020-05-05,MTF,0.017167539627966424
2020-05-05,Stock,0.04041493145972441
2020-05-06,Bond,0.01098086108066058
2020-05-06,MTF,0.017167539627966424
2020-05-06,Stock,0.0400170327094357
2020-05-07,Bond,0.010890232972455807
2020-05-07,MTF,0.017047190975124138
2020-05-07,Stock,0.03988229438543847
2020-05-08,Bond,0.010817806170624226
2020-05-08,MTF,0.01687464065483934
2020-05-08,Stock,0.03940469916776213
2020-05-11,Bond,0.0106239338892219
2020-05-11,MTF,0.01687464065483934
2020-05-11,Stock,0.03940469916776213
2020-05-12,Bond,0.010216491425551796
2020-05-12,MTF,0.017047190975124138
2020-05-12,Stock,0.03940469916776213
2020-05-13,Bond,0.009983696723748948
2020-05-13,MTF,0.01687464065483934
2020-05-13,Stock,0.037716968437346496
2020-05-14,Bond,0.009983696723748948
2020-05-14,MTF,0.01669757600704347
2020-05-14,Stock,0.03584342788061032
2020-05-15,Bond,0.009983696723748948
2020-05-15,MTF,0.016269191178357685
2020-05-15,Stock,0.03584342788061032
2020-05-18,Bond,0.009983696723748948
2020-05-18,MTF,0.016269191178357685
2020-05-18,Stock,0.03584342788061032
2020-05-19,Bond,0.010037018812231551
2020-05-19,MTF,0.01585486503546838
2020-05-19,Stock,0.035077381441932814
2020-05-20,Bond,0.010269813514034401
2020-05-20,MTF,0.015361158989160403
2020-05-20,Stock,0.033738537027913476
2020-05-21,Bond,0.010037018812231551
2020-05-21,MTF,0.014904108333389503
2020-05-21,Stock,0.03195433041850046
2020-05-22,Bond,0.009892520172338812
2020-05-22,MTF,0.014733015930276969
2020-05-22,Stock,0.03091481270592138
2020-05-25,Bond,0.009892520172338812
2020-05-25,MTF,0.014733015930276969
2020-05-25,Stock,0.03091481270592138
2020-05-26,Bond,0.009550079854916061
2020-05-26,MTF,0.014043503284783692
2020-05-26,Stock,0.03091481270592138
2020-05-27,Bond,0.009892520172338812
2020-05-27,MTF,0.013482345152683274
2020-05-27,Stock,0.03091481270592138
2020-05-28,Bond,0.010037018812231551
2020-05-28,MTF,0.013433894479409706
2020-05-28,Stock,0.030495405207965433
2020-05-29,Bond,0.009892520172338812
2020-05-29,MTF,0.013246317029014416
2020-05-29,Stock,0.030495405207965433
2020-06-01,Bond,0.009550079854916061
2020-06-01,MTF,0.013077007035812688
2020-06-01,Stock,0.030495405207965433
2020-06-02,Bond,0.009310226465930672
2020-06-02,MTF,0.012997081584762447
2020-06-02,Stock,0.030495405207965433
2020-06-03,Bond,0.00962010850177002
2020-06-03,MTF,0.012650440854186859
2020-06-03,Stock,0.030495405207965433
2020-06-04,Bond,0.009764117953250957
2020-06-04,MTF,0.01212692247292044
2020-06-04,Stock,0.03028380811080614
2020-06-05,Bond,0.009656775880773166
2020-06-05,MTF,0.01212692247292044
2020-06-05,Stock,0.03028380811080614
2020-06-08,Bond,0.009512766429292229
2020-06-08,MTF,0.011760651652731005
2020-06-08,Stock,0.03028380811080614
2020-06-09,Bond,0.009310226465930672
2020-06-09,MTF,0.011760651652731005
2020-06-09,Stock,0.030495405207965433
2020-06-10,Bond,0.009165104399811008
2020-06-10,MTF,0.011539179492056031
2020-06-10,Stock,0.030495405207965433
2020-06-11,Bond,0.009165104399811008
2020-06-11,MTF,0.011539179492056031
2020-06-11,Stock,0.030495405207965433
2020-06-12,Bond,0.008919331503813268
2020-06-12,MTF,0.011676909028160435
2020-06-12,Stock,0.030495405207965433
2020-06-15,Bond,0.008586911836265984
2020-06-15,MTF,0.011676909028160435
2020-06-15,Stock,0.030495405207965433
2020-06-16,Bond,0.008484784964285723
2020-06-16,MTF,0.011676909028160435
2020-06-16,Stock,0.030495405207965433
2020-06-17,Bond,0.008062391707178936
2020-06-17,MTF,0.011445213827886842
2020-06-17,Stock,0.030495405207965433
2020-06-18,Bond,0.008062391707178936
2020-06-18,MTF,0.011431510007954136
2020-06-18,Stock,0.030495405207965433
2020-06-19,Bond,0.008062391707178936
2020-06-19,MTF,0.011321810393881113
2020-06-19,Stock,0.030495405207965433
2020-06-22,Bond,0.008062391707178936
2020-06-22,MTF,0.011321810393881113
2020-06-22,Stock,0.030952788339616982
2020-06-23,Bond,0.007743886480243768
2020-06-23,MTF,0.01080973506777702
2020-06-23,Stock,0.030952788339616982
2020-06-24,Bond,0.007743886480243768
2020-06-24,MTF,0.01080973506777702
2020-06-24,Stock,0.0313937689398853
2020-06-25,Bond,0.007423599753951378
2020-06-25,MTF,0.01080973506777702
2020-06-25,Stock,0.03280084766099708
2020-06-26,Bond,0.0071856865983555085
2020-06-26,MTF,0.01066874760889178
2020-06-26,Stock,0.03280084766099708
2020-06-29,Bond,0.00677622177239139
2020-06-29,MTF,0.01066874760889178
2020-06-29,Stock,0.03280084766099708
2020-06-30,Bond,0.00633577919805808
2020-06-30,MTF,0.01066874760889178
2020-06-30,Stock,0.03280084766099708
2020-07-01,Bond,0.00633577919805808
2020-07-01,MTF,0.010275673683884568
2020-07-01,Stock,0.033404977323887974
2020-07-02,Bond,0.00677622177239139
2020-07-02,MTF,0.010036408858585668
2020-07-02,Stock,0.03367913403445085
2020-07-03,Bond,0.00677622177239139
2020-07-03,MTF,0.010036408858585668
2020-07-03,Stock,0.03367913403445085
2020-07-06,Bond,0.00677622177239139
2020-07-06,MTF,0.010275673683884568
2020-07-06,Stock,0.03413156152015674
2020-07-07,Bond,0.006206394631114613
2020-07-07,MTF,0.010036408858585668
2020-07-07,Stock,0.03367913403445085
2020-07-08,Bond,0.005992340080751788
2020-07-08,MTF,0.009914831365092885
2020-07-08,Stock,0.03367913403445085
2020-07-09,Bond,0.005515661465822147
2020-07-09,MTF,0.009875184453397436
2020-07-09,Stock,0.03413156152015674
2020-07-10,Bond,0.005515661465822147
2020-07-10,MTF,0.009875184453397436
2020-07-10,Stock,0.03437382162740377
2020-07-13,Bond,0.005030026091966122
2020-07-13,MTF,0.009875184453397436
2020-07-13,Stock,0.03466530293312947
2020-07-14,Bond,0.004968166148566362
2020-07-14,MTF,0.009875184453397436
2020-07-14,Stock,0.03437382162740377
2020-07-15,Bond,0.004903552954569431
2020-07-15,MTF,0.009550810198281275
2020-07-15,Stock,0.03437382162740377
2020-07-16,Bond,0.004838017351987558
2020-07-16,MTF,0.009550810198281275
2020-07-16,Stock,0.03437382162740377
2020-07-17,Bond,0.004838017351987558
2020-07-17,MTF,0.0091284735814425
2020-07-17,Stock,0.03413156152015674
2020-07-20,Bond,0.004838017351987558
2020-07-20,MTF,0.0091284735814425
2020-07-20,Stock,0.03367913403445085
2020-07-21,Bond,0.004808919693064106
2020-07-21,MTF,0.00939633810842085
2020-07-21,Stock,0.03306146577458574
2020-07-22,Bond,0.004838017351987558
2020-07-22,MTF,0.00939633810842085
2020-07-22,Stock,0.0321716398409111
2020-07-23,Bond,0.004838017351987558
2020-07-23,MTF,0.00939633810842085
2020-07-23,Stock,0.031655023438578525
2020-07-24,Bond,0.004838017351987558
2020-07-24,MTF,0.00939633810842085
2020-07-24,Stock,0.03147353431471073
2020-07-27,Bond,0.004795975683988732
2020-07-27,MTF,0.00939633810842085
2020-07-27,Stock,0.030803593334133926
2020-07-28,Bond,0.004795975683988732
2020-07-28,MTF,0.00939633810842085
2020-07-28,Stock,0.03147353431471073
2020-07-29,Bond,0.004795975683988732
2020-07-29,MTF,0.00939633810842085
2020-07-29,Stock,0.03147353431471073
2020-07-30,Bond,0.004838017351987558
2020-07-30,MTF,0.009818674725259624
2020-07-30,Stock,0.031655023438578525
2020-07-31,Bond,0.004903552954569431
2020-07-31,MTF,0.009818674725259624
2020-07-31,Stock,0.031655023438578525
2020-08-03,Bond,0.004916172915667412
2020-08-03,MTF,0.00990033307954077
2020-08-03,Stock,0.03147353431471073
2020-08-04,Bond,0.004916172915667412
2020-08-04,MTF,0.009818674725259624
2020-08-04,Stock,0.03147353431471073
2020-08-05,Bond,0.004838017351987558
2020-08-05,MTF,0.00955444975293675
2020-08-05,Stock,0.030803593334133926
2020-08-06,Bond,0.004838017351987558
2020-08-06,MTF,0.009185058646977409
2020-08-06,Stock,0.030284455456582374
2020-08-07,Bond,0.004838017351987558
2020-08-07,MTF,0.00955444975293675
2020-08-07,Stock,0.030284455456582374
2020-08-10,Bond,0.0050102205918046245
2020-08-10,MTF,0.00955444975293675
2020-08-10,Stock,0.030284455456582374
2020-08-11,Bond,0.0050675407742795334
2020-08-11,MTF,0.009818674725259624
2020-08-11,Stock,0.030284455456582374
2020-08-12,Bond,0.00490887990414539
2020-08-12,MTF,0.00955444975293675
2020-08-12,Stock,0.03023589251792287
2020-08-13,Bond,0.004838017351987558
2020-08-13,MTF,0.00955444975293675
2020-08-13,Stock,0.030091666673192366
2020-08-14,Bond,0.004838017351987558
2020-08-14,MTF,0.009818674725259624
2020-08-14,Stock,0.02986918964883943
2020-08-17,Bond,0.00479076652619477
2020-08-17,MTF,0.00955444975293675
2020-08-17,Stock,0.02986918964883943
2020-08-18,Bond,0.00490887990414539
2020-08-18,MTF,0.00955444975293675
2020-08-18,Stock,0.030091666673192366
2020-08-19,Bond,0.00490887990414539
2020-08-19,MTF,0.00955444975293675
2020-08-19,Stock,0.02986918964883943
2020-08-20,Bond,0.00490887990414539
2020-08-20,MTF,0.00913735060251784
2020-08-20,Stock,0.029518847493696366
2020-08-21,Bond,0.00479076652619477
2020-08-21,MTF,0.00913735060251784
2020-08-21,Stock,0.02852336866849364
2020-08-24,Bond,0.00479076652619477
2020-08-24,MTF,0.008869760462384177
2020-08-24,Stock,0.02745612073214771
2020-08-25,Bond,0.0045913788271613075
2020-08-25,MTF,0.0087362863313073
2020-08-25,Stock,0.02852336866849364
2020-08-26,Bond,0.0045913788271613075
2020-08-26,MTF,0.008626625850296655
2020-08-26,Stock,0.02745612073214771
2020-08-27,Bond,0.0045913788271613075
2020-08-27,MTF,0.0087362863313073
2020-08-27,Stock,0.02706616931533168
2020-08-28,Bond,0.004444851830830048
2020-08-28,MTF,0.0087362863313073
2020-08-28,Stock,0.02706616931533168
2020-08-31,Bond,0.004344997597366673
2020-08-31,MTF,0.008626625850296655
2020-08-31,Stock,0.02617288833272018
2020-09-01,Bond,0.004344997597366673
2020-09-01,MTF,0.008626625850296655
2020-09-01,Stock,0.025356467784686358
2020-09-02,Bond,0.004344997597366673
2020-09-02,MTF,0.0087362863313073
2020-09-02,Stock,0.02509051349287878
2020-09-03,Bond,0.004247562471250334
2020-09-03,MTF,0.0087362863313073
